0;3;276
1;5;317
2;6;185
3;0;276
3;4;321
3;7;103
4;3;321
5;1;317
5;6;227
5;8;283
6;2;185
6;5;227
6;10;138
7;3;103
7;10;134
8;5;283
9;10;166
9;11;316
10;6;138
10;7;134
10;9;166
10;12;256
11;9;316
12;10;256
12;14;115
12;15;321
13;17;408
14;12;115
15;12;321
15;17;248
16;17;207
17;13;408
17;15;248
17;16;207
17;18;410
17;21;155
18;17;410
18;19;101
19;18;101
20;24;390
21;17;155
21;23;157
21;25;310
22;24;109
23;21;157
23;24;231
23;26;144
23;27;336
24;20;390
24;22;109
24;23;231
25;21;310
26;23;144
26;28;478
27;23;336
28;26;478
28;31;284
29;33;211
30;31;115
31;28;284
31;30;115
31;33;177
31;34;186
31;35;121
32;34;424
33;29;211
33;31;177
33;37;134
34;31;186
34;32;424
35;31;121
36;37;225
36;38;367
37;33;134
37;36;225
38;36;367
38;39;238
38;41;131
39;38;238
40;41;133
41;38;131
41;40;133
41;42;298
42;41;298
42;43;168
43;42;168
43;44;180
44;43;180
44;46;169
44;47;220
45;49;342
46;44;169
46;50;118
47;44;220
47;51;244
48;51;252
49;45;342
49;52;210
49;53;232
50;46;118
50;53;133
51;47;244
51;48;252
52;49;210
53;49;232
53;50;133
53;54;172
54;53;172
54;55;290
55;54;290
55;56;380
56;55;380
56;57;377
56;58;267
56;60;155
57;56;377
57;59;413
58;56;267
59;57;413
59;62;422
60;56;155
60;63;503
61;62;136
61;65;476
62;59;422
62;61;136
63;60;503
64;68;106
65;61;476
65;68;139
66;68;417
67;70;169
68;64;106
68;65;139
68;66;417
68;69;206
69;68;206
69;70;126
69;71;199
70;67;169
70;69;126
70;72;316
70;73;217
71;69;199
71;74;245
72;70;316
73;70;217
73;76;168
73;77;140
74;71;245
75;79;319
76;73;168
77;73;140
77;79;233
78;79;477
79;75;319
79;77;233
79;78;477
79;82;378
80;83;190
81;84;152
81;85;271
82;79;378
82;85;415
83;80;190
83;85;184
83;86;336
84;81;152
85;81;271
85;82;415
85;83;184
85;87;184
85;89;289
86;83;336
87;85;184
87;88;317
87;90;230
88;87;317
88;92;400
89;85;289
89;91;211
90;87;230
90;93;247
91;89;211
92;88;400
93;90;247
93;94;128
94;93;128
94;97;134
94;98;126
95;97;188
96;99;427
97;94;134
97;95;188
98;94;126
98;102;217
99;96;427
99;103;395
100;101;122
100;102;190
101;100;122
101;103;199
101;104;229
102;98;217
102;100;190
102;106;265
103;99;395
103;101;199
104;101;229
105;106;315
105;107;159
105;108;167
106;102;265
106;105;315
107;105;159
108;105;167
108;110;327
109;110;221
109;113;183
110;108;327
110;109;221
111;112;339
112;111;339
112;115;188
113;109;183
113;114;114
114;113;114
114;115;296
114;116;131
114;118;152
115;112;188
115;114;296
116;114;131
116;117;322
116;120;102
117;116;322
118;114;152
118;119;212
118;121;271
119;118;212
119;122;214
120;116;102
120;123;183
121;118;271
122;119;214
123;120;183
123;126;218
124;128;189
125;129;352
126;123;218
126;127;114
127;126;114
127;129;110
128;124;189
128;129;118
128;131;138
129;125;352
129;127;110
129;128;118
130;133;296
131;128;138
131;133;316
132;136;396
133;130;296
133;131;316
133;137;480
134;137;128
135;139;320
136;132;396
136;137;226
137;133;480
137;134;128
137;136;226
137;138;166
137;140;181
138;137;166
139;135;320
139;140;110
139;142;297
139;143;336
140;137;181
140;139;110
141;144;194
142;139;297
142;144;422
142;146;400
143;139;336
144;141;194
144;142;422
145;146;275
145;147;461
145;149;337
146;142;400
146;145;275
147;145;461
148;150;253
148;152;171
149;145;337
149;151;278
150;148;253
150;151;155
151;149;278
151;150;155
151;154;137
152;148;171
152;153;186
153;152;186
153;156;195
153;157;330
154;151;137
155;157;157
156;153;195
156;160;325
157;153;330
157;155;157
158;162;124
159;160;160
159;161;171
160;156;325
160;159;160
160;162;224
161;159;171
161;163;307
161;164;177
162;158;124
162;160;224
162;166;275
163;161;307
163;165;261
164;161;177
165;163;261
166;162;275
166;170;324
167;171;300
168;171;254
169;170;460
170;166;324
170;169;460
170;173;102
171;167;300
171;168;254
171;173;186
172;176;244
173;170;102
173;171;186
173;174;128
174;173;128
174;175;175
175;174;175
175;176;150
176;172;244
176;175;150
176;179;208
177;179;151
177;180;171
178;179;356
179;176;208
179;177;151
179;178;356
180;177;171
180;182;362
181;185;164
182;180;362
182;183;149
183;182;149
183;184;192
184;183;192
184;185;244
185;181;164
185;184;244
185;187;107
186;190;136
187;185;107
187;190;240
188;189;185
188;190;245
189;188;185
189;191;161
189;193;102
190;186;136
190;187;240
190;188;245
190;192;300
191;189;161
191;195;177
192;190;300
193;189;102
193;197;134
194;196;159
195;191;177
195;198;341
196;194;159
196;197;161
197;193;134
197;196;161
197;200;236
197;201;333
198;195;341
199;200;204
200;197;236
200;199;204
200;203;111
201;197;333
202;203;142
202;204;205
203;200;111
203;202;142
204;202;205
204;207;328
205;208;317
206;209;206
207;204;328
207;210;215
208;205;317
208;210;134
208;211;174
209;206;206
209;211;138
210;207;215
210;208;134
210;212;508
210;213;228
211;208;174
211;209;138
212;210;508
213;210;228
213;216;153
213;217;169
214;216;259
215;219;253
216;213;153
216;214;259
216;219;230
217;213;169
217;220;175
218;220;103
218;222;212
219;215;253
219;216;230
220;217;175
220;218;103
220;221;192
221;220;192
221;225;107
222;218;212
222;223;138
223;222;138
224;225;279
224;227;619
225;221;107
225;224;279
226;229;295
227;224;619
227;228;172
228;227;172
228;229;302
229;226;295
229;228;302
229;233;163
230;233;309
231;232;155
232;231;155
232;234;449
233;229;163
233;230;309
233;235;378
234;232;449
234;235;337
234;237;221
234;238;360
235;233;378
235;234;337
236;237;152
237;234;221
237;236;152
238;234;360
238;240;354
238;241;373
239;241;285
240;238;354
241;238;373
241;239;285
241;243;317
242;245;118
242;246;104
243;241;317
243;244;447
244;243;447
244;248;275
245;242;118
245;248;308
246;242;104
247;250;352
248;244;275
248;245;308
248;251;387
248;252;207
249;252;141
250;247;352
250;253;260
251;248;387
251;254;144
252;248;207
252;249;141
252;253;257
253;250;260
253;252;257
254;251;144
254;257;121
255;256;360
255;257;100
256;255;360
257;254;121
257;255;100
257;258;208
257;260;311
258;257;208
258;259;126
259;258;126
260;257;311
260;262;195
260;264;311
261;264;367
262;260;195
263;264;208
263;265;272
263;267;475
264;260;311
264;261;367
264;263;208
265;263;272
266;269;195
267;263;475
267;270;145
268;269;137
269;266;195
269;268;137
269;270;163
269;271;171
270;267;145
270;269;163
271;269;171
271;275;253
272;275;268
273;277;230
274;275;132
274;278;231
275;271;253
275;272;268
275;274;132
276;279;129
276;280;285
277;273;230
277;278;317
278;274;231
278;277;317
278;281;143
279;276;129
279;281;101
279;283;140
280;276;285
281;278;143
281;279;101
282;286;162
283;279;140
283;286;259
284;285;270
285;284;270
285;288;253
286;282;162
286;283;259
286;288;254
287;290;133
287;291;190
288;285;253
288;286;254
288;289;208
288;291;178
289;288;208
290;287;133
290;292;214
291;287;190
291;288;178
291;294;258
292;290;214
292;295;220
292;296;270
293;295;190
294;291;258
295;292;220
295;293;190
296;292;270
296;299;277
297;301;186
298;299;101
298;300;446
299;296;277
299;298;101
299;302;488
300;298;446
301;297;186
301;303;158
302;299;488
302;305;346
303;301;158
303;304;191
304;303;191
304;305;215
304;306;337
305;302;346
305;304;215
306;304;337
306;309;222
307;308;227
307;310;153
308;307;227
309;306;222
309;310;182
309;311;136
310;307;153
310;309;182
311;309;136
311;313;108
311;314;357
312;313;311
313;311;108
313;312;311
313;316;142
314;311;357
315;317;216
316;313;142
316;318;127
316;319;197
317;315;216
317;319;203
318;316;127
319;316;197
319;317;203
319;320;173
320;319;173
320;324;284
321;325;125
322;323;338
323;322;338
323;324;287
324;320;284
324;323;287
324;325;266
324;326;104
325;321;125
325;324;266
325;327;114
326;324;104
327;325;114
327;328;169
328;327;169
328;329;256
329;328;256
329;330;246
329;331;241
330;329;246
330;333;181
331;329;241
331;335;221
332;333;238
333;330;181
333;332;238
333;336;248
334;336;161
334;338;179
335;331;221
335;337;239
335;339;102
336;333;248
336;334;161
337;335;239
338;334;179
338;342;353
339;335;102
340;341;213
341;340;213
341;342;269
341;345;307
342;338;353
342;341;269
343;346;135
343;347;255
344;347;275
345;341;307
345;346;261
345;348;261
346;343;135
346;345;261
346;349;187
347;343;255
347;344;275
348;345;261
349;346;187
349;353;293
350;351;318
351;350;318
351;353;286
352;353;297
353;349;293
353;351;286
353;352;297
353;356;212
354;357;249
354;358;230
355;357;178
356;353;212
356;359;283
356;360;283
357;354;249
357;355;178
357;361;338
358;354;230
359;356;283
360;356;283
360;361;161
360;363;272
361;357;338
361;360;161
361;364;299
362;363;336
362;365;263
363;360;272
363;362;336
364;361;299
364;367;484
364;368;315
365;362;263
366;368;151
367;364;484
368;364;315
368;366;151
368;371;192
368;372;147
369;373;150
370;374;301
371;368;192
372;368;147
372;374;139
373;369;150
373;375;121
374;370;301
374;372;139
374;378;124
375;373;121
375;376;175
375;378;156
376;375;175
377;379;209
377;380;221
378;374;124
378;375;156
378;380;371
379;377;209
379;381;250
380;377;221
380;378;371
380;383;236
380;384;113
381;379;250
381;382;338
382;381;338
383;380;236
383;385;418
384;380;113
384;387;407
385;383;418
385;386;409
386;385;409
387;384;407
387;391;213
388;389;163
389;388;163
389;390;338
389;391;212
389;393;417
390;389;338
390;392;189
391;387;213
391;389;212
391;395;191
392;390;189
393;389;417
394;395;132
394;398;438
395;391;191
395;394;132
396;397;121
396;398;250
397;396;121
397;401;115
398;394;438
398;396;250
398;400;314
399;402;148
400;398;314
401;397;115
401;402;157
401;403;326
402;399;148
402;401;157
403;401;326
403;405;346
403;406;379
403;407;250
404;408;119
405;403;346
406;403;379
407;403;250
407;408;305
407;411;143
408;404;119
408;407;305
409;411;273
410;411;403
411;407;143
411;409;273
411;410;403
411;413;380
412;415;281
413;411;380
413;414;330
413;415;328
414;413;330
415;412;281
415;413;328
415;416;295
416;415;295
416;418;244
417;418;144
417;420;256
418;416;244
418;417;144
418;421;312
419;422;127
420;417;256
420;422;306
421;418;312
421;424;172
422;419;127
422;420;306
422;423;238
423;422;238
423;427;290
424;421;172
425;427;348
426;428;313
427;423;290
427;425;348
427;429;184
428;426;313
428;431;103
428;432;220
429;427;184
429;430;316
429;432;186
430;429;316
431;428;103
431;435;509
432;428;220
432;429;186
432;436;216
433;436;184
434;436;131
435;431;509
435;437;132
436;432;216
436;433;184
436;434;131
437;435;132
437;439;213
438;441;218
439;437;213
439;441;256
439;442;140
440;441;227
441;438;218
441;439;256
441;440;227
441;443;207
442;439;140
442;445;258
443;441;207
443;444;197
444;443;197
444;446;183
445;442;258
446;444;183
446;447;160
446;448;111
447;446;160
447;449;289
447;451;237
448;446;111
449;447;289
450;454;217
451;447;237
451;452;357
451;455;134
452;451;357
453;456;111
454;450;217
454;456;182
454;458;211
455;451;134
455;457;306
455;459;167
456;453;111
456;454;182
457;455;306
458;454;211
458;459;154
459;455;167
459;458;154
459;460;299
459;462;376
459;463;113
460;459;299
461;462;190
462;459;376
462;461;190
463;459;113
463;467;288
464;468;131
465;466;295
465;467;272
465;468;120
466;465;295
466;470;406
467;463;288
467;465;272
467;471;160
468;464;131
468;465;120
469;471;303
469;473;355
470;466;406
471;467;160
471;469;303
472;473;138
473;469;355
473;472;138
473;474;541
474;473;541
474;475;307
474;476;342
474;477;361
475;474;307
476;474;342
477;474;361
477;480;420
478;480;372
479;483;200
480;477;420
480;478;372
480;482;109
481;483;105
481;484;131
481;485;233
482;480;109
482;485;121
483;479;200
483;481;105
484;481;131
484;488;176
485;481;233
485;482;121
485;487;124
486;489;149
487;485;124
488;484;176
488;492;155
489;486;149
489;491;165
489;492;116
490;491;119
491;489;165
491;490;119
491;493;113
492;488;155
492;489;116
492;495;180
493;491;113
494;495;257
495;492;180
495;494;257
495;496;249
495;499;109
496;495;249
497;499;130
497;501;102
498;500;286
499;495;109
499;497;130
500;498;286
500;501;183
500;503;247
500;504;421
501;497;102
501;500;183
502;504;205
502;506;326
503;500;247
503;507;178
504;500;421
