0;2;252
1;2;239
2;0;252
2;1;239
2;3;249
2;4;314
2;5;353
2;6;368
3;2;249
4;2;314
4;7;270
5;2;353
6;2;368
6;9;125
7;4;270
7;11;206
8;10;191
9;6;125
10;8;191
10;12;157
10;13;186
10;14;278
11;7;206
11;15;250
12;10;157
12;15;296
13;10;186
14;10;278
14;16;215
15;11;250
15;12;296
15;17;284
15;18;132
16;14;215
17;15;284
18;15;132
18;20;281
19;23;135
20;18;281
20;24;242
21;25;294
22;23;140
22;24;106
23;19;135
23;22;140
23;27;319
24;20;242
24;22;106
24;25;232
25;21;294
25;24;232
26;30;322
27;23;319
27;28;163
27;29;304
28;27;163
29;27;304
29;31;290
30;26;322
30;31;180
31;29;290
31;30;180
31;34;196
32;34;218
33;36;135
34;31;196
34;32;218
34;37;268
35;37;289
36;33;135
36;38;200
36;39;188
37;34;268
37;35;289
37;38;196
38;36;200
38;37;196
39;36;188
39;43;163
40;43;110
41;42;172
41;43;126
41;44;254
41;45;128
42;41;172
43;39;163
43;40;110
43;41;126
43;46;338
43;47;348
44;41;254
45;41;128
46;43;338
46;50;241
47;43;348
47;48;357
47;51;351
48;47;357
48;52;220
49;52;325
50;46;241
51;47;351
51;53;324
52;48;220
52;49;325
52;54;206
52;55;206
53;51;324
54;52;206
55;52;206
55;59;195
56;57;222
57;56;222
57;59;193
57;61;162
58;62;155
59;55;195
59;57;193
60;63;407
61;57;162
61;62;238
61;65;247
62;58;155
62;61;238
63;60;407
63;64;250
63;65;178
64;63;250
64;68;169
65;61;247
65;63;178
66;67;401
67;66;401
67;69;108
67;70;115
68;64;169
68;70;172
69;67;108
70;67;115
70;68;172
70;71;196
71;70;196
71;73;226
72;76;196
73;71;226
73;74;113
74;73;113
74;77;250
74;78;212
75;79;326
76;72;196
76;80;406
77;74;250
78;74;212
78;79;396
78;80;390
78;81;157
79;75;326
79;78;396
80;76;406
80;78;390
81;78;157
81;85;201
82;84;112
83;86;436
84;82;112
84;85;254
84;86;352
84;88;116
85;81;201
85;84;254
85;87;502
86;83;436
86;84;352
87;85;502
88;84;116
88;89;157
88;90;431
89;88;157
90;88;431
90;94;217
91;92;120
91;93;172
92;91;120
92;94;201
93;91;172
93;95;220
94;90;217
94;92;201
94;96;107
95;93;220
95;98;275
96;94;107
96;100;177
97;100;171
98;95;275
99;102;336
100;96;177
100;97;171
100;103;195
101;103;444
102;99;336
102;105;149
103;100;195
103;101;444
103;107;499
104;106;369
104;108;156
105;102;149
105;108;182
106;104;369
107;103;499
107;108;363
107;109;241
107;110;217
108;104;156
108;105;182
108;107;363
108;112;272
109;107;241
110;107;217
111;115;397
112;108;272
112;113;147
112;114;441
113;112;147
114;112;441
114;116;206
114;118;349
115;111;397
115;119;375
116;114;206
116;120;357
117;118;351
118;114;349
118;117;351
119;115;375
119;120;178
120;116;357
120;119;178
120;122;196
121;125;173
122;120;196
122;126;108
123;127;147
124;128;240
125;121;173
125;126;290
125;128;183
126;122;108
126;125;290
127;123;147
127;130;267
127;131;218
128;124;240
128;125;183
128;130;255
128;132;304
129;130;177
130;127;267
130;128;255
130;129;177
131;127;218
131;135;285
132;128;304
132;134;225
133;134;128
133;136;140
134;132;225
134;133;128
135;131;285
136;133;140
136;137;345
136;140;162
137;136;345
138;141;134
139;142;202
140;136;162
140;141;199
141;138;134
141;140;199
141;145;126
142;139;202
142;143;143
142;145;121
143;142;143
144;146;213
144;147;138
144;148;153
145;141;126
145;142;121
145;147;152
145;149;120
146;144;213
147;144;138
147;145;152
148;144;153
149;145;120
149;150;354
149;151;450
150;149;354
150;154;389
151;149;450
151;152;220
151;155;413
152;151;220
152;153;281
152;156;197
153;152;281
154;150;389
155;151;413
155;157;406
156;152;197
156;158;151
157;155;406
158;156;151
158;159;296
158;160;186
159;158;296
160;158;186
160;163;141
161;163;356
162;163;258
162;165;424
163;160;141
163;161;356
163;162;258
163;164;257
164;163;257
