0;3;247
1;3;368
2;3;289
2;5;125
3;0;247
3;1;368
3;2;289
3;6;105
4;7;157
4;8;286
5;2;125
6;3;105
6;10;185
7;4;157
8;4;286
8;10;158
9;11;194
9;12;292
9;13;134
10;6;185
10;8;158
10;11;333
10;14;330
11;9;194
11;10;333
12;9;292
12;15;240
13;9;134
14;10;330
15;12;240
15;16;286
15;18;106
15;19;114
16;15;286
16;17;182
17;16;182
17;21;249
18;15;106
19;15;114
20;21;142
20;24;136
21;17;249
21;20;142
21;25;129
22;24;187
23;25;115
24;20;136
24;22;187
25;21;129
25;23;115
25;26;128
25;27;300
26;25;128
26;29;206
27;25;300
28;29;381
28;31;357
29;26;206
29;28;381
30;31;194
30;32;152
31;28;357
31;30;194
31;35;179
32;30;152
32;33;116
33;32;116
33;36;304
34;38;362
35;31;179
36;33;304
36;38;296
37;39;203
38;34;362
38;36;296
38;39;277
38;42;186
39;37;203
39;38;277
40;44;375
41;43;255
42;38;186
42;43;186
43;41;255
43;42;186
43;47;306
44;40;375
44;45;133
44;46;337
45;44;133
46;44;337
46;48;194
46;50;253
47;43;306
47;51;146
48;46;194
49;53;446
50;46;253
50;53;218
50;54;166
51;47;146
51;53;262
52;56;188
53;49;446
53;50;218
53;51;262
54;50;166
54;55;195
54;56;147
54;57;363
55;54;195
56;52;188
56;54;147
56;58;180
57;54;363
58;56;180
58;61;228
59;60;418
59;61;162
59;62;188
60;59;418
61;58;228
61;59;162
62;59;188
62;66;122
63;64;319
63;66;281
64;63;319
65;69;238
66;62;122
66;63;281
66;68;223
66;69;186
67;70;248
68;66;223
68;70;121
69;65;238
69;66;186
70;67;248
70;68;121
70;71;214
70;73;243
70;74;366
71;70;214
72;74;373
73;70;243
74;70;366
74;72;373
74;75;273
74;78;203
75;74;273
76;77;259
76;78;113
77;76;259
78;74;203
78;76;113
78;81;222
79;81;168
79;82;151
80;83;151
80;84;108
81;78;222
81;79;168
81;83;129
82;79;151
83;80;151
83;81;129
83;87;189
84;80;108
85;87;263
85;88;136
86;89;270
87;83;189
87;85;263
87;90;362
88;85;136
89;86;270
89;92;332
90;87;362
90;92;136
91;93;276
92;89;332
92;90;136
92;93;271
93;91;276
93;92;271
93;94;243
93;95;191
93;97;302
94;93;243
95;93;191
96;98;502
96;100;112
97;93;302
97;100;396
98;96;502
98;99;322
99;98;322
100;96;112
100;97;396
100;102;316
100;103;131
100;104;421
101;103;292
102;100;316
103;100;131
103;101;292
103;105;188
104;100;421
105;103;188
105;109;101
106;107;302
107;106;302
107;108;184
107;109;270
108;107;184
108;111;259
109;105;101
109;107;270
109;110;164
109;112;254
110;109;164
111;108;259
112;109;254
112;116;376
113;114;392
113;116;213
114;113;392
115;117;277
115;118;391
116;112;376
116;113;213
116;119;266
117;115;277
117;119;231
117;121;295
118;115;391
119;116;266
119;117;231
120;121;104
121;117;295
121;120;104
121;122;257
121;123;302
122;121;257
123;121;302
123;125;101
124;125;248
125;123;101
125;124;248
125;129;318
126;127;618
127;126;618
127;131;445
128;129;300
129;125;318
129;128;300
129;131;179
129;132;153
130;132;124
131;127;445
131;129;179
131;134;116
132;129;153
132;130;124
132;135;201
132;136;275
133;134;269
133;137;183
134;131;116
134;133;269
135;132;201
135;138;217
136;132;275
136;140;206
137;133;183
138;135;217
138;139;351
139;138;351
139;142;434
139;143;271
140;136;206
141;142;147
141;144;238
142;139;434
142;141;147
142;145;454
143;139;271
143;147;240
144;141;238
144;148;489
145;142;454
145;146;211
146;145;211
147;143;240
148;144;489
148;151;175
149;153;194
150;151;495
151;148;175
151;150;495
151;153;408
151;154;266
152;153;186
152;156;278
153;149;194
153;151;408
153;152;186
154;151;266
154;155;380
154;158;632
155;154;380
155;159;211
156;152;278
157;161;265
158;154;632
159;155;211
159;162;283
160;161;383
160;164;253
161;157;265
161;160;383
162;159;283
162;165;394
163;164;346
163;167;101
164;160;253
164;163;346
164;166;206
164;168;404
165;162;394
165;166;171
166;164;206
166;165;171
166;169;294
167;163;101
168;164;404
168;172;231
169;166;294
170;173;147
171;174;270
172;168;231
172;173;392
173;170;147
173;172;392
173;175;382
173;176;321
174;171;270
174;178;127
175;173;382
176;173;321
176;177;363
176;178;315
177;176;363
177;180;194
178;174;127
178;176;315
179;181;202
180;177;194
180;181;181
181;179;202
181;180;181
181;182;141
182;181;141
182;184;191
182;185;366
183;187;161
184;182;191
184;186;425
185;182;366
186;184;425
186;189;179
187;183;161
187;188;150
188;187;150
188;189;145
188;192;280
189;186;179
189;188;145
189;190;200
190;189;200
191;194;143
192;188;280
192;193;170
193;192;170
193;197;222
194;191;143
194;196;185
194;198;201
195;197;158
195;198;218
196;194;185
197;193;222
197;195;158
198;194;201
198;195;218
198;201;259
198;202;226
199;200;207
199;202;162
200;199;207
201;198;259
202;198;226
202;199;162
202;204;391
203;204;117
203;205;336
204;202;391
204;203;117
204;208;411
205;203;336
206;207;307
206;208;242
207;206;307
208;204;411
208;206;242
208;209;151
208;212;188
209;208;151
209;210;263
209;211;215
210;209;263
211;209;215
211;213;249
212;208;188
212;215;253
212;216;228
213;211;249
214;218;116
215;212;253
215;217;382
216;212;228
216;220;116
217;215;382
218;214;116
218;222;325
219;220;210
219;223;211
220;216;116
220;219;210
220;221;316
221;220;316
221;222;100
222;218;325
222;221;100
222;224;152
222;225;216
222;226;154
223;219;211
224;222;152
225;222;216
225;227;324
226;222;154
227;225;324
227;231;124
228;229;485
229;228;485
229;232;178
229;233;291
230;233;255
230;234;228
231;227;124
231;234;301
232;229;178
233;229;291
233;230;255
233;235;304
233;236;267
234;230;228
234;231;301
235;233;304
235;239;264
236;233;267
237;239;169
237;240;313
238;242;348
239;235;264
239;237;169
239;241;251
240;237;313
240;242;123
241;239;251
241;245;223
242;238;348
242;240;123
242;244;195
243;244;358
243;246;186
243;247;375
244;242;195
244;243;358
245;241;223
245;249;372
246;243;186
246;248;480
247;243;375
248;246;480
249;245;372
Total cost: 61766
